id,choice,zip,year_birth,gender,annual_income,household_annual_income,number_vehicles,level_education,work_type,children_home,household_type,status_in_household,type_residence,housing_tenure_type,origin,race,citizenship,risk_activities_sports,price_attribute,availability,probability_fatality,training,number_passengers,takeoff_location,price_dollars,alternative
1545,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,2,1,1,0,1,1,108750,orbital
1545,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,1,0,1,1,0,1,15000,moon_trip
1545,1,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1546,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,1,0,1,1,0,1,15000,suborbital
1546,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,0,0,0,1,0,1,900,orbital
1546,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,1,1,0,0,1,0,15000,moon_trip
1546,1,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1547,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,0,1,1,1,0,1,900,suborbital
1547,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,1,0,1,1,0,1,15000,orbital
1547,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,0,0,0,0,0,0,900,moon_trip
1547,1,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1548,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,2,1,0,1,1,1,108750,suborbital
1548,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,2,0,1,0,0,0,108750,orbital
1548,0,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,1,0,1,0,1,1,15000,moon_trip
1548,1,78745,1970,2,4,7,2,6,1,3,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
1549,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,0,0,0,0,525,suborbital
1549,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,1,0,0,0,63437.5,orbital
1549,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,0,0,1,0,0,63437.5,moon_trip
1549,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1550,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,1,0,0,0,63437.5,suborbital
1550,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,1,0,0,1,0,8750,orbital
1550,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,1,1,0,1,0,525,moon_trip
1550,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1551,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,1,0,1,0,0,8750,suborbital
1551,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,0,1,1,1,0,63437.5,orbital
1551,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,0,1,0,0,0,63437.5,moon_trip
1551,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1552,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,0,0,1,0,525,suborbital
1552,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,0,0,0,0,525,orbital
1552,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,1,0,0,0,1,525,moon_trip
1552,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1553,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,1,0,0,1,0,8750,suborbital
1553,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,1,1,1,0,525,orbital
1553,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,0,1,1,1,0,63437.5,moon_trip
1553,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1554,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,1,1,1,0,525,suborbital
1554,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,0,1,1,1,63437.5,orbital
1554,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,1,0,1,1,0,8750,moon_trip
1554,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1555,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,0,1,1,1,0,63437.5,suborbital
1555,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,1,0,0,0,1,525,orbital
1555,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,0,1,1,1,63437.5,moon_trip
1555,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1556,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,0,0,0,1,63437.5,suborbital
1556,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,1,1,1,1,1,525,orbital
1556,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,1,1,1,0,1,525,moon_trip
1556,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1557,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,0,1,0,0,1,8750,suborbital
1557,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,1,0,1,1,63437.5,orbital
1557,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,0,1,1,0,1,8750,moon_trip
1557,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1558,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,0,1,1,0,1,8750,suborbital
1558,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,0,1,0,1,525,orbital
1558,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,1,0,0,1,0,8750,moon_trip
1558,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1559,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,1,1,1,0,1,525,suborbital
1559,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,0,1,1,0,1,8750,orbital
1559,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,0,0,0,0,0,0,525,moon_trip
1559,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1560,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,1,0,1,1,1,63437.5,suborbital
1560,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,2,0,1,0,0,0,63437.5,orbital
1560,0,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,1,0,1,0,1,1,8750,moon_trip
1560,1,75011,1996,1,3,5,1,6,1,1,2,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,not_travel
1561,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,150,suborbital
1561,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,18125,orbital
1561,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,0,0,1,0,0,18125,moon_trip
1561,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1562,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,18125,suborbital
1562,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,1,0,0,1,0,2500,orbital
1562,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,1,1,0,1,0,150,moon_trip
1562,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1563,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,1,0,1,0,0,2500,suborbital
1563,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,0,1,1,1,0,18125,orbital
1563,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,0,1,0,0,0,18125,moon_trip
1563,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1564,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,0,0,1,0,150,suborbital
1564,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,150,orbital
1564,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,1,0,0,0,1,150,moon_trip
1564,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1565,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,1,0,0,1,0,2500,suborbital
1565,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,1,1,1,0,150,orbital
1565,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,0,1,1,1,0,18125,moon_trip
1565,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1566,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,1,1,1,0,150,suborbital
1566,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,0,1,1,1,18125,orbital
1566,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,1,0,1,1,0,2500,moon_trip
1566,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1567,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,0,1,1,1,0,18125,suborbital
1567,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,1,0,0,0,1,150,orbital
1567,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,0,1,1,1,18125,moon_trip
1567,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1568,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,0,0,0,1,18125,suborbital
1568,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,1,1,1,1,1,150,orbital
1568,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,1,1,1,0,1,150,moon_trip
1568,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1569,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,0,1,0,0,1,2500,suborbital
1569,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,1,0,1,1,18125,orbital
1569,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,0,1,1,0,1,2500,moon_trip
1569,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1570,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,0,1,1,0,1,2500,suborbital
1570,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,0,1,0,1,150,orbital
1570,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,1,0,0,1,0,2500,moon_trip
1570,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1571,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,1,1,1,0,1,150,suborbital
1571,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,0,1,1,0,1,2500,orbital
1571,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,150,moon_trip
1571,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1572,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,1,0,1,1,1,18125,suborbital
1572,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,2,0,1,0,0,0,18125,orbital
1572,0,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,1,0,1,0,1,1,2500,moon_trip
1572,1,29303,1975,2,1,3,2,6,3,1,2,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1573,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,0,0,0,0,2625,suborbital
1573,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,317187.5,orbital
1573,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,0,0,1,0,0,317187.5,moon_trip
1573,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1574,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,1,0,0,0,317187.5,suborbital
1574,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,1,0,0,1,0,43750,orbital
1574,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,1,1,0,1,0,2625,moon_trip
1574,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1575,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,1,0,1,0,0,43750,suborbital
1575,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,0,1,1,1,0,317187.5,orbital
1575,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,0,1,0,0,0,317187.5,moon_trip
1575,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1576,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,0,0,1,0,2625,suborbital
1576,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,0,0,0,0,2625,orbital
1576,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,1,0,0,0,1,2625,moon_trip
1576,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1577,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,1,0,0,1,0,43750,suborbital
1577,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,1,1,1,0,2625,orbital
1577,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,0,1,1,1,0,317187.5,moon_trip
1577,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1578,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,1,1,1,0,2625,suborbital
1578,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,0,1,1,1,317187.5,orbital
1578,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,1,0,1,1,0,43750,moon_trip
1578,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1579,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,0,1,1,1,0,317187.5,suborbital
1579,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,1,0,0,0,1,2625,orbital
1579,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,0,1,1,1,317187.5,moon_trip
1579,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1580,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,0,0,0,1,317187.5,suborbital
1580,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,1,1,1,1,1,2625,orbital
1580,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,1,1,1,0,1,2625,moon_trip
1580,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1581,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,0,1,0,0,1,43750,suborbital
1581,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,1,0,1,1,317187.5,orbital
1581,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,0,1,1,0,1,43750,moon_trip
1581,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1582,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,0,1,1,0,1,43750,suborbital
1582,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,0,1,0,1,2625,orbital
1582,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,1,0,0,1,0,43750,moon_trip
1582,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1583,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,1,1,1,0,1,2625,suborbital
1583,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,0,1,1,0,1,43750,orbital
1583,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,0,0,0,0,0,0,2625,moon_trip
1583,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1584,1,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,1,0,1,1,1,317187.5,suborbital
1584,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,2,0,1,0,0,0,317187.5,orbital
1584,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,1,0,1,0,1,1,43750,moon_trip
1584,0,70028,1991,2,7,5,1,6,1,3,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1585,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,0,0,0,0,1275,suborbital
1585,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,1,0,0,0,154062.5,orbital
1585,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,0,0,1,0,0,154062.5,moon_trip
1585,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1586,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,1,0,0,0,154062.5,suborbital
1586,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,1,0,0,1,0,21250,orbital
1586,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,1,1,0,1,0,1275,moon_trip
1586,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1587,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,1,0,1,0,0,21250,suborbital
1587,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,0,1,1,1,0,154062.5,orbital
1587,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,0,1,0,0,0,154062.5,moon_trip
1587,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1588,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,0,0,1,0,1275,suborbital
1588,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,0,0,0,0,1275,orbital
1588,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,1,0,0,0,1,1275,moon_trip
1588,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1589,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,1,0,0,1,0,21250,suborbital
1589,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,1,1,1,0,1275,orbital
1589,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,0,1,1,1,0,154062.5,moon_trip
1589,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1590,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,1,1,1,0,1275,suborbital
1590,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,0,1,1,1,154062.5,orbital
1590,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,1,0,1,1,0,21250,moon_trip
1590,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1591,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,0,1,1,1,0,154062.5,suborbital
1591,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,1,0,0,0,1,1275,orbital
1591,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,0,1,1,1,154062.5,moon_trip
1591,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1592,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,0,0,0,1,154062.5,suborbital
1592,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,1,1,1,1,1,1275,orbital
1592,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,1,1,1,0,1,1275,moon_trip
1592,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1593,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,0,1,0,0,1,21250,suborbital
1593,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,1,0,1,1,154062.5,orbital
1593,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,0,1,1,0,1,21250,moon_trip
1593,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1594,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,0,1,1,0,1,21250,suborbital
1594,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,0,1,0,1,1275,orbital
1594,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,1,0,0,1,0,21250,moon_trip
1594,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1595,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,1,1,1,0,1,1275,suborbital
1595,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,0,1,1,0,1,21250,orbital
1595,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,0,0,0,0,0,0,1275,moon_trip
1595,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1596,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,1,0,1,1,1,154062.5,suborbital
1596,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,2,0,1,0,0,0,154062.5,orbital
1596,1,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,1,0,1,0,1,1,21250,moon_trip
1596,0,32714,1994,1,5,6,2,4,1,1,2,1,2,2,1,6,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
1597,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,0,0,0,0,0,0,1875,suborbital
1597,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,2,1,1,0,0,0,226562.5,orbital
1597,1,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,2,0,0,1,0,0,226562.5,moon_trip
1597,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1598,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,2,1,1,0,0,0,226562.5,suborbital
1598,1,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,1,1,0,0,1,0,31250,orbital
1598,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,0,1,1,0,1,0,1875,moon_trip
1598,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1599,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,1,1,0,1,0,0,31250,suborbital
1599,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,2,0,1,1,1,0,226562.5,orbital
1599,1,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,2,0,1,0,0,0,226562.5,moon_trip
1599,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
1600,1,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,0,0,0,0,1,0,1875,suborbital
1600,0,6901,1995,2,6,6,1,6,1,1,6,4,1,2,2,1,1,1,0,0,0,0,0,0,1875,orbital
